User_ID,Similarity_Score
A3GDFQA7P1FB4X,0.4754693606512438
A2UO040HWOP0C2,0.4747520212076478
A2AP9414G211NZ,0.4744364720793771
AGR0Y8WTFHRCX,0.4743613957632639
ASAYMR93YHZG5,0.47402681336009145
A1GKATDZ70WG4Y,0.4735013906868822
A2LCGXEO7HBM5R,0.47334560464528197
A2H6I8RO9OHAP2,0.47303064989639415
AQR5ZB4BIJFLT,0.4728030603084245
AX3U85FYC7LRB,0.4726266458692956
A32CCSLZMFN020,0.47221217581728997
AL6G2NJC33JJB,0.4712118233103104
A3KDAC88FV2GMS,0.4705936942008747
A3DU6IJH1CEWNF,0.47049036172524494
AVFMNO930HKJ5,0.4702045174001355
A228SRMN7RV2N,0.4699141645916296
A3LM29NNR564RU,0.46834422851119806
AXG5I4CK8OQ2F,0.4681107579894918
A4RLUD8NRKOVF,0.46712815771816146
AL1SQ33KE2PCT,0.4667334420144692
A2YXFD60WCF5ZL,0.46665130809637884
A3MEQXCDW66642,0.4660940309832996
A2G1GJH3B2JM0Z,0.46607231244951564
A27G3O5CBRXG3J,0.46501380901096184
A31CKAT5L53VRA,0.46493077698625046
A2PD927IKWTRNG,0.4638352054691609
A3EBK445KB31VD,0.46311983927513806
A2ZX31T1YQPVU1,0.46142597366921945
A3VZTK3XEHN7T2,0.4606235155076115
AIGLTKLQP6HFN,0.45906189584202634
AC842CUBAW5Z6,0.4590557080371247
A8GCVYKML236J,0.458315708259615
A3D4NTNI49XEOV,0.4579001719090599
AFESIU7Y27R25,0.4578149347107164
A38RJL6DA0KA65,0.4577222531276368
A118DS9ZFT71KR,0.4575100439848593
A1GGH5URZCKJQS,0.4565199231241087
AHEX6TNYZA0Y5,0.45648727384226584
AF1QQ4PU31SHV,0.45573900381810817
A3DEZYGHWPIHM4,0.4543477360572334
A5VXYJ0FU0C1G,0.4542630895787064
A1FJSCNYLU4126,0.4540582596186479
A22HN0VTP9TCLJ,0.45402208867019156
A2GW5TTEKODNL8,0.45286396189228445
A3N1DMISW1JH88,0.45280136724874953
A1WNWGDWDBH88E,0.45278168706801736
A2Z1PQ0GCR25GU,0.45234666278542707
A1J1K3S5RLQCEM,0.45208104874331956
A24YHKCMAKTCZQ,0.45202815177757033
A3HISVPHKACNFE,0.45137396001447216
ARIVO46LV9N48,0.44968125210728294
A147W9G6HJB20N,0.4488766986357713
A3P7S1KBQ3BH3U,0.4483111959350406
A2GFYQD27R568G,0.44713281452946063
A1QOADDY34RQ9,0.44670505868004884
ARJT7QGL9IVDP,0.4453170934762157
AM5E53FMI5AKK,0.4452814310769375
A2OUXI87D0UR03,0.44464687309649786
A1CWZXG7JPULVP,0.4443557156887463
A15PPKJ7LIGBQA,0.4434775838894364
ATIUZXKOPTEIC,0.44285596035367775
A2JS2PPR6FW42E,0.442245483470171
A3VSDUEXDOY3DU,0.4413952948841142
A2XKSPQSPBSO9E,0.44110737588939786
A1W16J9R4DOBEC,0.4405802393039314
A2Q5RBKSC6KHXG,0.4400503875133214
A2W9MQ7HJY6TKH,0.43961317252029475
A21RF3DDGLD40Y,0.43892312868289934
ARKTOWXV7NRYR,0.43863184151406776
A3M3ANQJSHQQS3,0.4385124875406821
AYX1DZVLYWZP7,0.43816367232503106
A8SCX6VUTE05H,0.4378099360071621
AZX4W3CS3CB23,0.4376665059404452
A1CYZ85I9M5NXK,0.435242781073435
A2MERYBWEV2PLQ,0.4348767861867799
A3TQLPSGKG6X3E,0.43398205127665473
ANIISS282BPB1,0.4337619111127617
A20UMJVETOT2II,0.4334944262916425
A4507F879T1SD,0.43253288390501
A1QTSHJGGOGKOR,0.43099457043251926
AJCC7PGJWTO7A,0.4303543520622201
A2X4S47ZOSB6GI,0.4300764409810348
AFN8B72NZ2DHD,0.42951502257568563
A2HF4F5OUTO2KK,0.429425510959274
A3MURGBJG36KYC,0.428584129793568
A1RONNLOLLMDIT,0.4285687129609905
A11HJBRK5K97NU,0.4285321366401236
A1J1JLMKKD02CL,0.4281707724582043
A3RDAJMUMBJGBX,0.4280136470201933
AABLJYQ9ZYOSM,0.4277604920558533
A2S2RVRCW60068,0.4275322778172212
A3OSZMNBO13W93,0.42724563801043
A1MIYWGVFLVLM3,0.4260282435710298
AYSWJDTKN5N9J,0.4259652848476218
A25U2K34II1BFT,0.4256092671256018
ACWD9XZ6I6NB8,0.42512597905445815
A68O5QBM16ZXW,0.4245531893151598
A3SGJJPVYRU2UA,0.42417127458920806
A1QE4KVT9T53YK,0.4235359195912835
A14EI4LTAKUP28,0.4235324784231246
A1CHTS5F0FN5P8,0.4227633188094324
AUHTKUOOHG7S3,0.4227265264316288
AEVAPEHXQRIDP,0.4226792731742374
A25C2ZZ7WCJSSR,0.42267248913747035
A2IMX2K43G8EI0,0.42195456514433116
ADNZPI3NJ6FT5,0.4219390801066909
A3EHAXZYOIX64I,0.4218339787856333
A2YGBVYHILOREF,0.4210910846874978
A2877WXAPQ7T50,0.4205425336210984
A1PGNEIHKKAHFL,0.42000471075470164
A1Q7AF2OA9YI3T,0.41958187590669305
A1GP8V3WZY8DP9,0.4191060102853264
A1R7FZKGCUNDZP,0.4187157548551632
A18IROB5G9N6L6,0.4171048017614929
A2V0C5LIV1C9BA,0.41630222020519025
A125I6OBGX1VI8,0.4144929912301478
A2HYMN8YY2IRDS,0.41368720621043703
A2DUI0XYE1NT1S,0.41311771217996573
A3BHOM951PY42M,0.4131037283766789
A2N0V6GUH28XMN,0.41271900036091314
A158US790397BD,0.41258204207784865
A1829A05KM55Z,0.41186298899728246
ADPIMN0VSD83X,0.4113736793048817
A3L915Z02P4WDM,0.4103099767083548
A3MAROXCKBWMWV,0.41012694807209993
A309IBLJ7RKFDM,0.4095382810523127
A3R4CWCVTXDRN7,0.4094962668449305
A1LBIZLET9CW1I,0.4077713075519676
A3CDUO3WLCPZMP,0.4067884357268843
A36EDWL4F3AASU,0.4025497433938685
A267XT3BXRAYS4,0.40176748695434694
A1TNK97ZYJ6W6S,0.4016732379571695
A1BA11NUIYKO9C,0.40101488829910803
A3DBQ2R69CVM06,0.4008359696926553
A2E6PQ1WPYQ218,0.39927755338264764
A2IE41W4STOS16,0.3990828690569006
A3W1VCOR4O868R,0.3981544425258472
A3BJZRS6Z6E5PI,0.39799167596778834
A3Q3E21FARANQJ,0.39785078580685823
A18X6ZT4AEYVKB,0.3963407065553988
A12MKIN6FTAVKL,0.39598751608601773
A1AA6YCYJJOWEU,0.39588122487903254
A3E0962TERBW7F,0.3956420838512966
A1Q8CI9UMNUT0P,0.39560971136777306
AX0GV57BQ3T4H,0.3953106971046509
A3S2J0XP0XC73W,0.39530793580150136
A1XQ45SZLYKXDC,0.39527736675350106
A1VZAIM2B2KGLR,0.3951311038378804
AML8287U73R9V,0.3949923619124291
A2BXONVM5GCWQ2,0.39496924924099336
A31SDUROBOBUCR,0.39452964842318017
AOIQXY51I12F1,0.3937185176546213
AWXQ5QXBKXU7F,0.39336640326034944
AVUIE4Z8JHXWT,0.3930174886799429
A2LN2KTZ7SSVLJ,0.3925443482300361
A1QEZDZMUDPQMH,0.39247051671018357
A3JZJXR90732OD,0.3912929053724332
A3OEIQ11HYTHM6,0.3910512926703862
A2ELQF6RB9PIM9,0.39079533880006867
A7SC4XHK9XNHD,0.3903352399280154
A2BTXDKAS1BWR7,0.3899193452475268
A29SS7GR4SNK2T,0.38961070992206814
A1VFGEG8EMPMAS,0.3894573084481916
A2SA44PAGJ2K0U,0.3893966913832546
A2J655WCZH4FUD,0.38882418071318564
A2WIKOVO28F9DA,0.38881805975151906
AO706Z80OA9K,0.38866736114579714
A2Z7AYKNF95AK9,0.38845890366790237
A2VDQD3JBUCGI3,0.38808074312756713
A13C6NTJ3HO0FX,0.38766007332993563
A18GT7UOA49PE0,0.38740955014689715
A31PYWT67U3A93,0.38670002945495624
A1CG75D2Y7WIOI,0.3865977251511894
A3GB0U4NWQRWC9,0.3864829492697902
A1SUP9J7BNRHGW,0.3864164522794069
A2ZA2XGK148QLY,0.38487051377920206
A38H7D8U24ECFK,0.3844715037143154
A1G3V2XSTC4IP1,0.3839652113131007
AA1WS0IDYCBYK,0.3832238463943309
A2CCVZE51LNMHX,0.38295263617998
A2YDPLMJKGWWMR,0.3828969803792381
A7XTIZR24NL4C,0.3826244584145139
A5C6LI8YBLNAN,0.38259208448417653
A2BSYR3R6JNN0E,0.38229212491934633
A3D24WAGR0T51,0.3820013603873294
A1RXDSG1KL0XNM,0.3815873867229561
A36AGG9H9P1KSE,0.38113626614593804
A1T6ZJ714710X4,0.3803273735944855
AR3OJJ9LVGSPP,0.3800635470921459
A22GZPEKFVTBW9,0.38006317818543045
A2LGIY8MNOX1A7,0.37955420289370445
A16ZS3AK509CVQ,0.3794044145865989
A3KQI694I9KL5L,0.3793718595444485
A3KMKSFK5SJE4,0.37922566875633595
A3MG9CNWF17RUC,0.3788569392121911
A3S7PTOY7PYSOL,0.37844991247917265
A3L8FEG0U3UY2M,0.37796788740870113
A1A3ISSZM251NZ,0.37787439862048516
A3RW6WQB5VZXFZ,0.3773992248312322
A192NXERQ6IPOL,0.37734519822146856
A1O1NPXRJ0928X,0.3767217340470792
A3SW3SCPOEJUL6,0.37670267864113743
A1V5T9G3ENWYH9,0.37436175325827553
A3MF1RPPXYOQ32,0.37349332516848144
A15HAMEOLSWR7A,0.373394054656309
A1B1B68XXFLUGC,0.3728095874911147
A2LNEZD3YBO12O,0.3727550893386727
A1GCE3BM88LFFE,0.3724234682440637
A24N7VWTKLR3EC,0.3723543143688766
A2OFMUCRY0I789,0.37219777058287273
A74U90O56RX0S,0.37201972975272596
A32N2D0EVKZ39M,0.37091343092523527
A3N460UI6OLB2D,0.37019791833045157
A3LGNTK49DRLOM,0.37004506075416255
A3W527BN42AXN1,0.36996397440740386
A2EUONIB3H2WHM,0.3699375427051981
A3V60LOK78AFYW,0.36961984933072844
A2NLK5PNYP7Y2A,0.36942272357786754
A3PVEW4NZUSKB8,0.3691083678597377
A13S3XXRWQ9RUU,0.3690997492416209
AO0THQ0CAS5IM,0.3690698713900715
APO91TQ34RTU1,0.36885927688965836
A21ILDAXN1FL0A,0.3686936664650367
A2OMDT29QMLAWQ,0.36752636671806055
A1UFVMXM571OUE,0.3671935151129812
AOH3RIOG74DJ6,0.3669302294837173
A26VW0GBXA65DR,0.3655912638846165
A8EAVKWQUH7C7,0.36492328883484776
A12R3YGEHW7D8G,0.36438744670299744
A2YNL0PAKAQPRQ,0.3641840693082417
A20XLX8TWC8CSO,0.3634318844523613
A3T2VJPV97JDBW,0.36320032881349945
A3VA5D5GJPTRLC,0.3630000876099433
A1EEZGHATCXO9P,0.36256297018514416
AVX1C6H86OLQT,0.3619227701836268
A3LRL3ZX5RIEV2,0.36152249317445995
A28SN8OHE9CUKX,0.3614698854669509
A2JBRVWAZT7WND,0.3609529345625133
A1326CKJ4FZLG4,0.3606985382706546
A2748AP5BY6NU9,0.360635698395936
A363HKFJUQ1NHF,0.3605499816949255
A3NYIGMN9XO6CP,0.3603581125757842
A2DYN539QZ2YA8,0.358948581579129
A2AYVWC5FMAV9T,0.35845197946294616
A2EZP38KLCL8DB,0.3582115830765373
A3T6AUBPSA5D5D,0.3578921479954503
A1145359J63JJU,0.35776543224565605
AGNKV18Y7SHG6,0.3576876449478142
A22UHUH3B32WLV,0.3576244773928972
A32W8WR1QHAOP6,0.35734940938935156
A2AGZT91KB7IL3,0.35714795869663085
A2DAPMMYMQ2NPL,0.35640695738894934
A1GH646HGNHD4C,0.35625617027945844
A29RATMQFWDECV,0.3561702207838394
A3G3LITI9EWHPM,0.3560786777322293
AXT915PXH8DP4,0.3551818356920209
A18GQX0YEY1J0M,0.35506739150187827
A2VF7UWC1TRIBG,0.35502164791897384
ABRHNTJ0IJH7L,0.35485283637805964
A3UDXI1UAVUZAY,0.35414786418796385
A1W72T6SHROEKK,0.35359591970064885
A3HNPEFZFFLUHY,0.3531401497387692
A1GT5TH0LGAZ95,0.35288867598618817
AB4YW6ENQ8KV8,0.35256786413833757
A3SCPF63Z8GVXJ,0.3524621287220439
A39EGBEBK33PBR,0.3517497799431625
AI0JT1H585O9K,0.35169838510197526
A1O00HPJ60OU2K,0.3514939188018625
ARYKNMYUIQ7H2,0.35131558132288376
A18PHRALHBLMF4,0.35130163715770746
AO2KRILY7ABEL,0.3512967237627358
A1XGNXARDCONNA,0.35109198130409297
A1BBPRN4F9OXBY,0.35107844927313714
A2CBL6ZXFPTWXS,0.3509724120277551
A5UUKLEXZMJLQ,0.350845895180903
A3DKOZMYZZN6YD,0.35071712903053
AXO4PQU0XG3TG,0.3500240813613168
A1UHFH9CTOXABO,0.34986321602353365
A28M14UKMDYE4G,0.34946952736189296
AC7HTDXW0AC9C,0.34908554183458296
A1UWUCTAM68QRN,0.3488688437489474
A20KDVX7DFN0UL,0.34805475735849456
A13GFPB9VWNJL0,0.34796677847677376
A212PJW9VIKR3A,0.34791708549831474
A2ZWVFKKMQKV2N,0.3475359408326203
A36WX4VODRHEW2,0.34703467675963223
A34DR583EV8ABR,0.3470112327630837
A2GFL9KBXJC79L,0.3466671102585747
A3T0YPN7A88L9D,0.34602909747399785
A3UU1V0MP4I9GL,0.34565354023265804
A1MG6RCVAUDDPU,0.34564859757905186
A2FBMZEDWA8VWS,0.345585168040701
AWF6D0XQXIJCA,0.3445500852642161
AIK8GHH8DRMFL,0.3432837394682114
AX1JBP18RX6WW,0.3431143741586156
A3OCU2UDKQKW97,0.3424138740677735
A372AMMHIAIVQU,0.34214136010073104
A1UQ1KGLAYDOE2,0.3416931901765534
A2X2LC7CL1Y9KS,0.34154830253443336
A1NNR2WQ6OUSDG,0.34154466547293094
ATZJVQ1U5L3Q7,0.34146441969915686
A4KDRKRTRMH51,0.34090692485914986
A25RX293UY8M1V,0.34090427206777746
A28ETU4J2PG09N,0.34075925040681593
A1OZ3R75S8NAYD,0.3407416118283609
AD42OUI8ML7PY,0.3405561787396794
A12C0V1WFJG3HB,0.3396794118706401
AJM7IL5JRDTS1,0.33949295038998584
APDQ160I8K9ZY,0.33903068932681624
AY2MU7A52RHSY,0.33901274300186884
A16Z3HTUIYPDH8,0.337938461337245
A2PKMYD1U3PL6U,0.3377454813272146
A1OBYACTEXDKN3,0.33762077398361406
A1ADHCTT83EW06,0.33735110075479735
A2VLGDYI7S9ISY,0.33730465237099827
A2AC60JE8QH8UZ,0.33689178517878393
AX35AV9KLQPWW,0.33661886943063213
A30KSOJ4FGDNLQ,0.33650998619957545
A3E9KQ0H2QNH33,0.33634811524974323
A2C4RL7PIY8IF4,0.3357450271686467
A3JZGPHDBD5CMM,0.3346629874784511
A2916TBD8UON1L,0.334648233828903
ACV76DVAQFC9G,0.3346280855716504
A36MTABP6S7L1X,0.3343146760432381
A35CHV6Z75D672,0.33424282737273225
A20EGXO469AEQ3,0.334207205419498
A3KLFLK1GQLGO8,0.3339688822973683
A2NK4VYMFSUY7P,0.3339680087346884
A161A2BZ58MUNJ,0.33379243140264814
A2CUNL58Z9MMX9,0.3337845069468661
A2KV7JW8I1DM5L,0.3337809493272549
AUH5N8V1XHXC2,0.3335211698598026
A1XF5NVXUVGTZN,0.3334107085726739
A2FA2Z6E8LZB0N,0.3325186363033025
A3NJS3WPHYVA7E,0.3318914253787037
A21KQQQ5H5GR9M,0.33122217855557057
A383DUOX3SEVTU,0.33109186426021064
A1FT65Q22VCA2D,0.33080651716333076
A2SZXKV9Z0LX1L,0.33066784404211735
AJRDNJBUA5OYO,0.33009871541122704
A1RXVSBGGRKIIW,0.32981464465139904
A22ELGYX87SG0,0.3292901725099452
AV3N4YD8NXH9Z,0.32910995856681413
ANXE83U6YJMBJ,0.3290660816177244
AS6BAOTRYNEKS,0.32892481037085175
A2KH6S3HWS2TF9,0.3288763704742175
A3SAK9TQNSLAQT,0.32874313220038515
A1N5HHCFDIOFJI,0.3281036915893619
AB7LXK9GUNJH9,0.3277623371266266
A3J8ABVGK7ZL6H,0.3272844338571916
A28K07PPQ3X43H,0.326830028922738
A53993GT6FK1Q,0.32664581610078763
A1OS30OQKMF3SM,0.3264661427807331
A3PI6O5RQF35OA,0.3262788434572484
A2Y9A8RR4CAQIX,0.32611376441328654
A2D257JJTCKDKH,0.32543434082366324
A3QHRVKEHFJG8Z,0.3253275707894525
A2TVPIDNOLDYXG,0.3251587627856223
ARBKYIVNYWK3C,0.32504150014350686
A38D4JF839EV3J,0.3247915468400686
A1IYLF06F7PWAA,0.3247429791783532
A2D8B2F7C8PRI2,0.3246998173629838
A1PVVWCY6Z0F8U,0.32464781390247255
AZA571ZTJ2UQT,0.32462315623358073
A1IRDKF7VGGTEF,0.3243042673177363
A3GDTIM2SX2I30,0.32418311637364094
A2F5UZ7VZDORAR,0.32381030450448506
A7O05G42L82N9,0.3234992896054282
A3EV2X0J4Z77MW,0.323386123194772
A2BW4GFLW3YSKE,0.32319753700708725
A1740XSDBJICXX,0.3229976050760227
A20W95ZB4ZP5N,0.3223596931878136
A1ZGJHOJEPSQNE,0.3221884562676757
A3NNDJLZZ2I9F,0.32116271853176387
A8VKC7I0IV71G,0.3210136813088997
A3EPIX8BBBA5K2,0.3209060703193014
A2W9E0C1QMM6A3,0.32080202603762725
AR4RR42GOXOL7,0.32031739051330543
A2WGJR5KC38JNW,0.3197772487144073
AYOO12C9Y2T95,0.31975910036458277
A1SNRIKGEHK2FB,0.3197290983924178
A1L1GM88JCXGLQ,0.31963043014834314
A3DBKS6257OCJW,0.3195384141363119
A2JOTTF0HLND3J,0.31922517872301714
A22VA1RO7FC9DS,0.31911424815542333
A21GJ0DP99JD8B,0.3182261093975233
A2CURGGP8N7P4D,0.31799951244556823
A3DAH48KZN2T78,0.3177944398528721
A3TRED2IATTY3I,0.31764956626440155
A1GVAJZ823B34N,0.3170665877834026
A33I6UDTZCZQAF,0.3164505959082218
APCVJBKWRRATV,0.31619804578825883
A223J82C2YCYOH,0.3160954072140982
